From_left	Log2Ratio	p_value	MaxRPKM	ID	Species	GeneName	Symbol
NM_001083113	6.23	0.347	75.07	84619	Homo sapiens	zinc finger CCCH-type and G-patch domain containing(ZGPAT)	ZGPAT
NM_001083124	1.38	0.437	0.78	727830	Homo sapiens	SPATA31 subfamily A member 3(SPATA31A3)	SPATA31A3
NM_001083330	1.23	0.0862	2071.29	7692	Homo sapiens	zinc finger protein 133(ZNF133)	ZNF133
NM_001083535	0.79	0.297	289.84	285753	Homo sapiens	centrosomal protein 57 like 1(CEP57L1)	CEP57L1
NM_001083537	0.44	0.53	196.87	85002	Homo sapiens	family with sequence similarity 86 member B1(FAM86B1)	FAM86B1
NM_001083538	1.02	0.254	386.67	445582	Homo sapiens	POTE ankyrin domain family member E(POTEE)	POTEE
NM_001083589	0.35	0.542	341.94	1875	Homo sapiens	E2F transcription factor 5(E2F5)	E2F5
NM_001083590	0.87	0.195	12417.95	54867	Homo sapiens	transmembrane protein 214(TMEM214)	TMEM214
NM_001083591	9.51	0.324	1145.06	10659	Homo sapiens	CUGBP, Elav-like family member 2(CELF2)	CELF2
NM_001083602	1.02	0.0677	662.25	5727	Homo sapiens	patched 1(PTCH1)	PTCH1
NM_001083603	0.13	0.878	1099.25	5727	Homo sapiens	patched 1(PTCH1)	PTCH1
NM_001083604	0.87	0.259	1263.16	5727	Homo sapiens	patched 1(PTCH1)	PTCH1
NM_001083606	0.73	0.438	1394.28	5727	Homo sapiens	patched 1(PTCH1)	PTCH1
NM_001083608	0.3	0.741	1039.08	26502	Homo sapiens	nuclear prelamin A recognition factor(NARF)	NARF
NM_001083885	0.27	0.832	977.76	25861	Homo sapiens	whirlin(WHRN)	WHRN
NM_001083896	1.87	0.409	60.11	645832	Homo sapiens	SEBOX homeobox(SEBOX)	SEBOX
NM_001083910	7.8	0.182	4866.41	10326	Homo sapiens	signal regulatory protein beta 1(SIRPB1)	SIRPB1
NM_001083953	0.56	0.544	5539.78	63892	Homo sapiens	THADA, armadillo repeat containing(THADA)	THADA
NM_001083961	0.28	0.643	22119.93	284403	Homo sapiens	WD repeat domain 62(WDR62)	WDR62
NM_001083964	1.11	0.164	282.09	11022	Homo sapiens	tudor and KH domain containing(TDRKH)	TDRKH
NM_001084392	0.27	0.434	24868.81	1652	Homo sapiens	D-dopachrome tautomerase(DDT)	DDT
NM_001084393	0.28	0.352	4568.15	100037417	Homo sapiens	D-dopachrome tautomerase-like(DDTL)	DDTL
NM_001085357	1.74	0.288	26.99	151888	Homo sapiens	B and T lymphocyte associated(BTLA)	BTLA
NM_001085366	0.32	0.753	1644.66	79027	Homo sapiens	zinc finger protein 655(ZNF655)	ZNF655
NM_001085367	1.56	0.107	2973.79	79027	Homo sapiens	zinc finger protein 655(ZNF655)	ZNF655
NM_001085368	0.89	0.431	6818.31	79027	Homo sapiens	zinc finger protein 655(ZNF655)	ZNF655
NM_001085401	1.87	0.218	37.76	404220	Homo sapiens	chromosome 6 open reading frame 201(C6orf201)	C6orf201
NM_001085411	0.17	0.625	15522.89	133686	Homo sapiens	NAD kinase 2, mitochondrial(NADK2)	NADK2
NM_001085420	1.63	0.538	2.01	389158	Homo sapiens	phospholipid scramblase family member 5(PLSCR5)	PLSCR5
NM_001085423	8.16	0.23	490.63	284021	Homo sapiens	mast cell immunoglobulin like receptor 1(MILR1)	MILR1
NM_001085426	0.34	0.557	1605.01	410	Homo sapiens	arylsulfatase A(ARSA)	ARSA
NM_001085427	0.68	0.233	1191.4	410	Homo sapiens	arylsulfatase A(ARSA)	ARSA
NM_001085451	0.46	0.262	3327.48	348801	Homo sapiens	leukemia NUP98 fusion partner 1(LNP1)	LNP1
NM_001085454	0.01	0.96	805.1	28964	Homo sapiens	GIT ArfGAP 1(GIT1)	GIT1
NM_001085471	0.38	0.508	13252.41	1112	Homo sapiens	forkhead box N3(FOXN3)	FOXN3
NM_001085481	0.62	0.0913	16929.07	643246	Homo sapiens	microtubule associated protein 1 light chain 3 beta 2(MAP1LC3B2)	MAP1LC3B2
NM_001085487	0.34	0.52	5403.84	114803	Homo sapiens	Myb like, SWIRM and MPN domains 1(MYSM1)	MYSM1
NM_001086	2.29	0.249	323.61	13	Homo sapiens	arylacetamide deacetylase(AADAC)	aadac
NM_001087	0.12	0.864	14076.24	14	Homo sapiens	angio associated migratory cell protein(AAMP)	AAMP
NM_001092	0.68	0.328	33738.33	29	Homo sapiens	active BCR-related(ABR)	ABR
NM_001093725	0.36	0.668	18705.64	92312	Homo sapiens	mex-3 RNA binding family member A(MEX3A)	MEX3A
NM_001093728	2.39	0.229	11.76	6954	Homo sapiens	t-complex 11(TCP11)	TCP11
NM_001093729	2.34	0.113	351.54	79839	Homo sapiens	coiled-coil domain containing 102B(CCDC102B)	CCDC102B
NM_001093755	1.65	0.148	2769.14	80006	Homo sapiens	trafficking protein particle complex 13(TRAPPC13)	TRAPPC13
NM_001093767	0.02	0.972	1050.8	348262	Homo sapiens	MAPK regulated corepressor interacting protein 1(MCRIP1)	MCRIP1
NM_001093771	0.27	0.576	428.2	7296	Homo sapiens	thioredoxin reductase 1(TXNRD1)	TXNRD1
NM_001097599	3.43	0.142	2048.09	80723	Homo sapiens	solute carrier family 35 member G2(SLC35G2)	SLC35G2
NM_001097600	3.27	0.0892	2490.25	80723	Homo sapiens	solute carrier family 35 member G2(SLC35G2)	SLC35G2
NM_001097603	0.12	0.942	8.87	653067	Homo sapiens	X antigen family member 1E(XAGE1E)	XAGE1E
NM_001097603	0.77	0.687	0.71	653067	Homo sapiens	X antigen family member 1E(XAGE1E)	XAGE1E
NM_001097604	0.83	0.673	4	653067	Homo sapiens	X antigen family member 1E(XAGE1E)	XAGE1E
NM_001097604	1	0.666	3.93	653067	Homo sapiens	X antigen family member 1E(XAGE1E)	XAGE1E
NM_001097612	0.5	0.555	202.94	653519	Homo sapiens	G protein-coupled receptor 89A(GPR89A)	GPR89A
NM_001097616	0.63	0.502	147.08	51463	Homo sapiens	G protein-coupled receptor 89B(GPR89B)	GPR89B
NM_001097634	0.81	0.364	575.11	2650	Homo sapiens	glucosaminyl (N-acetyl) transferase 1, core 2(GCNT1)	GCNT1
NM_001098175	1.63	0.335	1212.9	953	Homo sapiens	ectonucleoside triphosphate diphosphohydrolase 1(ENTPD1)	ENTPD1
NM_001098199	5.85	0.0691	4085.2	2825	Homo sapiens	G protein-coupled receptor 1(GPR1)	gpr1
NM_001098202	4.16	0.212	658.1	3090	Homo sapiens	HIC ZBTB transcriptional repressor 1(HIC1)	HIC1
NM_001098204	0.55	0.431	6172.18	3185	Homo sapiens	heterogeneous nuclear ribonucleoprotein F(HNRNPF)	HNRNPF
NM_001098206	0.4	0.346	44453.84	3185	Homo sapiens	heterogeneous nuclear ribonucleoprotein F(HNRNPF)	HNRNPF
NM_001098211	4.89	0.116	7081.69	3269	Homo sapiens	histamine receptor H1(HRH1)	HRH1
NM_001098213	6.08	0.0659	19401.4	3269	Homo sapiens	histamine receptor H1(HRH1)	HRH1
NM_001098272	0.83	0.357	74542.52	3157	Homo sapiens	3-hydroxy-3-methylglutaryl-CoA synthase 1(HMGCS1)	HMGCS1
NM_001098402	0.83	0.0608	8002.97	49854	Homo sapiens	zinc finger and BTB domain containing 21(ZBTB21)	ZBTB21
NM_001098403	0.75	0.231	6306.8	49854	Homo sapiens	zinc finger and BTB domain containing 21(ZBTB21)	ZBTB21
NM_001098406	12.55	0.347	5.86	729396	Homo sapiens	G antigen 12J(GAGE12J)	GAGE12J
NM_001098407	3.71	0.347	13.12	729408	Homo sapiens	G antigen 2D(GAGE2D)	GAGE2D
NM_001098414	0.03	0.947	975.67	285268	Homo sapiens	zinc finger protein 621(ZNF621)	ZNF621
NM_001098416	0.69	0.442	6537.24	51564	Homo sapiens	histone deacetylase 7(HDAC7)	HDAC7
NM_001098477	0.35	0.606	2079.81	2926	Homo sapiens	G-rich RNA sequence binding factor 1(GRSF1)	GRSF1
NM_001098478	0.12	0.923	753.44	3134	Homo sapiens	major histocompatibility complex, class I, F(HLA-F)	HLA-F
NM_001098479	0.91	0.42	839.89	3134	Homo sapiens	major histocompatibility complex, class I, F(HLA-F)	HLA-F
NM_001098483	0.98	0.455	107.17	282969	Homo sapiens	fucose mutarotase(FUOM)	FUOM
NM_001098484	7.19	0.169	775.5	8671	Homo sapiens	solute carrier family 4 member 4(SLC4A4)	SLC4A4
NM_001098503	1.47	0.374	4137.8	5795	Homo sapiens	protein tyrosine phosphatase, receptor type J(PTPRJ)	PTPRJ
NM_001098507	0.39	0.548	1889.14	7756	Homo sapiens	zinc finger protein 207(ZNF207)	ZNF207
NM_001098512	0.73	0.123	140.73	5592	Homo sapiens	protein kinase, cGMP-dependent, type I(PRKG1)	PRKG1
NM_001098515	4.12	0.301	1437.61	116535	Homo sapiens	MAS related GPR family member F(MRGPRF)	MRGPRF
NM_001098518	10.96	0.215	26067.01	221395	Homo sapiens	adhesion G protein-coupled receptor F5(ADGRF5)	ADGRF5
NM_001098522	0.43	0.656	2421.88	10553	Homo sapiens	HIV-1 Tat interactive protein 2(HTATIP2)	HTATIP2
NM_001098524	0.9	0.693	108.89	199786	Homo sapiens	family with sequence similarity 129 member C(FAM129C)	Fam129c
NM_001098525	0.29	0.65	75942.88	26586	Homo sapiens	cytoskeleton associated protein 2(CKAP2)	CKAP2
NM_001098533	0.42	0.562	946.61	8558	Homo sapiens	cyclin dependent kinase 10(CDK10)	CDK10
NM_001098534	0.74	0.0899	53414.82	7917	Homo sapiens	BCL2 associated athanogene 6(BAG6)	BAG6
NM_001098538	0.47	0.502	1549.74	11272	Homo sapiens	proline rich 4 (lacrimal)(PRR4)	PRR4
NM_001098540	5.11	0.141	4107.9	10855	Homo sapiens	heparanase(HPSE)	HPSE
NM_001098579	5.02	0.359	627.69	10335	Homo sapiens	murine retrovirus integration site 1 homolog(MRVI1)	MRVI1
NM_001098612	0.16	0.752	59.24	100049587	Homo sapiens	sialic acid binding Ig like lectin 14(SIGLEC14)	SIGLEC14
NM_001098615	0.17	0.748	7376.72	83448	Homo sapiens	pseudouridylate synthase 7 like(PUS7L)	PUS7L
NM_001098622	0.26	0.722	45.32	342977	Homo sapiens	nanos C2HC-type zinc finger 3(NANOS3)	NANOS3
NM_001098624	2.26	0.0765	2349.81	4281	Homo sapiens	midline 1(MID1)	MID1
NM_001098625	0.44	0.428	7730.34	51528	Homo sapiens	JNK1/MAPK8-associated membrane protein(JKAMP)	JKAMP
NM_001098626	0.53	0.649	1168.25	148198	Homo sapiens	zinc finger protein 98(ZNF98)	ZNF98
NM_001098633	0.94	0.157	23053.36	84335	Homo sapiens	AKT1 substrate 1(AKT1S1)	AKT1S1
NM_001098638	0.41	0.562	39256.18	254225	Homo sapiens	ring finger protein 169(RNF169)	RNF169
NM_001098673	0.52	0.499	3343.48	60673	Homo sapiens	autophagy related 101(ATG101)	ATG101
NM_001098728	0.01	0.993	881.78	728340	Homo sapiens	GTF2H2 family member C(GTF2H2C)	GTF2H2C
NM_001098729	0.82	0.112	4242.61	653238	Homo sapiens	general transcription factor IIH subunit 2B (pseudogene)(GTF2H2B)	GTF2H2B
NM_001098783	0.18	0.702	4261.84	11102	Homo sapiens	ribonuclease P/MRP subunit p14(RPP14)	RPP14
NM_001098784	0.3	0.558	4584.52	23625	Homo sapiens	family with sequence similarity 89 member B(FAM89B)	FAM89B
NM_001098785	0.18	0.846	31108.64	23625	Homo sapiens	family with sequence similarity 89 member B(FAM89B)	FAM89B
NM_001098786	0.27	0.293	259.23	29923	Homo sapiens	hypoxia inducible lipid droplet associated(HILPDA)	HILPDA
NM_001098787	1.16	0.0577	27652.34	51272	Homo sapiens	Bet1 golgi vesicular membrane trafficking protein like(BET1L)	BET1L
NM_001098791	1.85	0.328	2757.36	58526	Homo sapiens	MID1 interacting protein 1(MID1IP1)	MID1IP1
NM_001098796	5.32	0.09	1323.85	84969	Homo sapiens	TOX high mobility group box family member 2(TOX2)	TOX2
NM_001098800	1.88	0.35	506.55	728239	Homo sapiens	MAGE family member D4(MAGED4)	Maged4
NM_001098802	0.55	0.362	1671.57	84131	Homo sapiens	centrosomal protein 78(CEP78)	CEP78
NM_001098811	1.15	0.475	497.78	23176	Homo sapiens	septin 8(SEPT8)	SEPT8
NM_001098815	2.34	0.351	1.31	9840	Homo sapiens	thymocyte expressed, positive selection associated 1(TESPA1)	TESPA1
NM_001098821	0.62	0.667	302.73	641649	Homo sapiens	transmembrane protein 91(TMEM91)	Tmem91
NM_001098831	0	1	1676.16	118812	Homo sapiens	MORN repeat containing 4(MORN4)	MORN4
NM_001098844	1.32	0.275	49.28	653567	Homo sapiens	transmembrane protein 236(TMEM236)	TMEM236
NM_001098844	1.48	0.211	205.56	653567	Homo sapiens	transmembrane protein 236(TMEM236)	TMEM236
NM_001098845	4.02	0.343	1193.7	728113	Homo sapiens	annexin A8-like 1(ANXA8L1)	ANXA8L1
NM_001098845	6.81	0.342	378.96	728113	Homo sapiens	annexin A8-like 1(ANXA8L1)	ANXA8L1
NM_001099224	0.42	0.628	456.03	80173	Homo sapiens	intraflagellar transport 74(IFT74)	IFT74
NM_001099282	0.34	0.721	1009.98	8187	Homo sapiens	zinc finger protein 239(ZNF239)	ZNF239
NM_001099283	0.46	0.582	940.73	8187	Homo sapiens	zinc finger protein 239(ZNF239)	ZNF239
NM_001099285	0.34	0.401	98160.14	5757	Homo sapiens	prothymosin, alpha(PTMA)	PTMA
NM_001099293	0.38	0.548	5872.89	285643	Homo sapiens	kinesin family member 4B(KIF4B)	KIF4B
NM_001099294	7.79	0.051	43609.35	85352	Homo sapiens	KIAA1644(KIAA1644)	KIAA1644
NM_001099337	0.8	0.247	1169.08	93058	Homo sapiens	coenzyme Q10A(COQ10A)	COQ10A
NM_001099403	9.25	0.121	3791.22	56978	Homo sapiens	PR/SET domain 8(PRDM8)	PRDM8
NM_001099404	5.47	0.33	656.23	6331	Homo sapiens	sodium voltage-gated channel alpha subunit 5(SCN5A)	SCN5A
NM_001099405	8.85	0.347	3456.14	6331	Homo sapiens	sodium voltage-gated channel alpha subunit 5(SCN5A)	SCN5A
NM_001099414	1.86	0.245	9.38	26762	Homo sapiens	hepatitis A virus cellular receptor 1(HAVCR1)	HAVCR1
NM_001099625	0.72	0.0822	12694.84	56181	Homo sapiens	mitochondrial fission regulator 1 like(MTFR1L)	MTFR1L
NM_001099627	0.41	0.402	1900.25	56181	Homo sapiens	mitochondrial fission regulator 1 like(MTFR1L)	MTFR1L
NM_001099638	0.08	0.849	53392.71	7705	Homo sapiens	zinc finger protein 146(ZNF146)	ZNF146
NM_001099640	6.14	0.326	70.32	55273	Homo sapiens	transmembrane protein 100(TMEM100)	TMEM100
NM_001099645	0.74	0.333	153.96	200916	Homo sapiens	ribosomal protein L22 like 1(RPL22L1)	RPL22L1
NM_001099652	1.05	0.26	3418.03	283554	Homo sapiens	G protein-coupled receptor 137C(GPR137C)	GPR137C
NM_001099661	1.06	0.429	3558.12	728689	Homo sapiens	eukaryotic translation initiation factor 3 subunit C-like(EIF3CL)	EIF3CL
NM_001099666	0.13	0.691	27188.63	375743	Homo sapiens	protein prenyltransferase alpha subunit repeat containing 1(PTAR1)	PTAR1
NM_001099669	0.45	0.27	60541.55	25994	Homo sapiens	HIG1 hypoxia inducible domain family member 1A(HIGD1A)	HIGD1A
NM_001099671	0	0.997	3662.24	401466	Homo sapiens	chromosome 8 open reading frame 59(C8orf59)	C8orf59
NM_001099673	0.84	0.466	521.55	401466	Homo sapiens	chromosome 8 open reading frame 59(C8orf59)	C8orf59
NM_001099676	6.06	0.269	3.79	115749	Homo sapiens	chromosome 12 open reading frame 56(C12orf56)	C12orf56
NM_001099678	0.05	0.816	101978.69	116064	Homo sapiens	leucine rich repeat containing 58(LRRC58)	LRRC58
NM_001099684	1.08	0.349	256.59	727866	Homo sapiens	family with sequence similarity 156 member B(FAM156B)	FAM156B
NM_001099685	3.66	0.296	33.3	727940	Homo sapiens	Rhox homeobox family member 2B(RHOXF2B)	RHOXF2B
NM_001099686	1.76	0.367	1.77	728343	Homo sapiens	nuclear RNA export factor 2B(NXF2B)	NXF2B
NM_001099733	1.07	0.505	48.58	116	Homo sapiens	adenylate cyclase activating polypeptide 1(ADCYAP1)	ADCYAP1
NM_001099737	0.32	0.271	4734.06	84292	Homo sapiens	WD repeat domain 83(WDR83)	WDR83
NM_001099771	0.4	0.555	7383.02	728378	Homo sapiens	POTE ankyrin domain family member F(POTEF)	Potef
NM_001099773	1.26	0.389	29.81	1583	Homo sapiens	cytochrome P450 family 11 subfamily A member 1(CYP11A1)	CYP11A1
NM_001099781	2.41	0.225	1463.39	2687	Homo sapiens	gamma-glutamyltransferase 5(GGT5)	GGT5
NM_001099782	1.51	0.0922	164.53	2687	Homo sapiens	gamma-glutamyltransferase 5(GGT5)	GGT5
NM_001099784	0.43	0.537	8161.18	54620	Homo sapiens	F-box and leucine rich repeat protein 19(FBXL19)	FBXL19
NM_001099850	1.15	0.304	11.3	391003	Homo sapiens	PRAME family member 18(PRAMEF18)	PRAMEF18
NM_001099850	1.32	0.407	12.74	391003	Homo sapiens	PRAME family member 18(PRAMEF18)	PRAMEF18
NM_001099851	1.04	0.347	2.05	391004	Homo sapiens	PRAME family member 17(PRAMEF17)	PRAMEF17
NM_001099852	0.99	0.347	1.99	645425	Homo sapiens	PRAME family member 20(PRAMEF20)	PRAMEF20
NM_001099856	0.69	0.618	597.83	8517	Homo sapiens	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase gamma(IKBKG)	IKBKG
NM_001099857	0.02	0.975	855.11	8517	Homo sapiens	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase gamma(IKBKG)	IKBKG
NM_001099858	0.03	0.944	10600.2	79020	Homo sapiens	chromosome 7 open reading frame 25(C7orf25)	c7orf25
NM_001099952	0.06	0.94	3804.96	3708	Homo sapiens	inositol 1,4,5-trisphosphate receptor type 1(ITPR1)	ITPR1
NM_001100112	1.44	0.169	2.71	4620	Homo sapiens	myosin heavy chain 2(MYH2)	MYH2
NM_001100118	0.25	0.731	7056.07	7517	Homo sapiens	X-ray repair cross complementing 3(XRCC3)	XRCC3
NM_001100119	0.47	0.409	10897.26	7517	Homo sapiens	X-ray repair cross complementing 3(XRCC3)	XRCC3
NM_001100122	0.36	0.33	483.61	22904	Homo sapiens	strawberry notch homolog 2(SBNO2)	SBNO2
NM_001100161	1.28	0.0511	80837.71	23039	Homo sapiens	exportin 7(XPO7)	XPO7
NM_001100163	1.38	0.553	99.33	10335	Homo sapiens	murine retrovirus integration site 1 homolog(MRVI1)	MRVI1
NM_001100164	1.18	0.133	10616.84	9749	Homo sapiens	phosphatase and actin regulator 2(PHACTR2)	PHACTR2
NM_001100166	1.11	0.514	2468.67	9749	Homo sapiens	phosphatase and actin regulator 2(PHACTR2)	PHACTR2
NM_001100167	5.42	0.355	561.64	10335	Homo sapiens	murine retrovirus integration site 1 homolog(MRVI1)	MRVI1
NM_001100391	1.85	0.292	3.2	138046	Homo sapiens	RALY RNA binding protein-like(RALYL)	RALYL
NM_001100399	0.06	0.85	113186.4	23244	Homo sapiens	PDS5 cohesin associated factor A(PDS5A)	PDS5A
NM_001100400	0.38	0.265	5626.45	23244	Homo sapiens	PDS5 cohesin associated factor A(PDS5A)	PDS5A
NM_001100412	0.18	0.692	11328.8	29102	Homo sapiens	drosha ribonuclease III(DROSHA)	DROSHA
NM_001100420	0.11	0.9	5588.91	54149	Homo sapiens	chromosome 21 open reading frame 91(C21orf91)	c21orf91
NM_001100421	0.93	0.234	6541.77	54149	Homo sapiens	chromosome 21 open reading frame 91(C21orf91)	c21orf91
NM_001100422	1.83	0.345	6266.44	26010	Homo sapiens	spermatogenesis associated serine rich 2 like(SPATS2L)	SPATS2L
NM_001100424	1.44	0.0703	15447.62	26010	Homo sapiens	spermatogenesis associated serine rich 2 like(SPATS2L)	SPATS2L
NM_001100425	0.5	0.496	6172.51	23366	Homo sapiens	KIAA0895(KIAA0895)	KIAA0895
NM_001100426	0.66	0.128	6505.95	5910	Homo sapiens	Rap1 GTPase-GDP dissociation stimulator 1(RAP1GDS1)	RAP1GDS1
NM_001100428	1.1	0.0588	4724.44	5910	Homo sapiens	Rap1 GTPase-GDP dissociation stimulator 1(RAP1GDS1)	RAP1GDS1
NM_001100430	0.16	0.46	448.52	5910	Homo sapiens	Rap1 GTPase-GDP dissociation stimulator 1(RAP1GDS1)	RAP1GDS1
NM_001100594	0.5	0.343	3849.21	54861	Homo sapiens	SNF related kinase(SNRK)	SNRK
NM_001100620	0	0.994	2067.11	10024	Homo sapiens	trophinin associated protein(TROAP)	TROAP
NM_001100622	0.5	0.627	917.05	55028	Homo sapiens	chromosome 17 open reading frame 80(C17orf80)	c17orf80
NM_001100624	0.32	0.553	17357.59	55839	Homo sapiens	centromere protein N(CENPN)	CENPN
NM_001100626	0.4	0.194	11025.91	10613	Homo sapiens	ER lipid raft associated 1(ERLIN1)	ERLIN1
NM_001100631	1.84	0.189	10.15	653606	Homo sapiens	PRAME family member 22(PRAMEF22)	PRAMEF22
NM_001100816	0.42	0.52	3152.43	9443	Homo sapiens	mediator complex subunit 7(MED7)	MED7
NM_001100818	3.79	0.0703	8563.99	55022	Homo sapiens	phosphotyrosine interaction domain containing 1(PID1)	PID1
NM_001100819	0.18	0.719	4349.11	25843	Homo sapiens	MOB family member 4, phocein(MOB4)	MOB4
NM_001100876	0.4	0.694	927.53	254295	Homo sapiens	phytanoyl-CoA dioxygenase domain containing 1(PHYHD1)	PHYHD1
NM_001100877	1.53	0.538	820.03	254295	Homo sapiens	phytanoyl-CoA dioxygenase domain containing 1(PHYHD1)	PHYHD1
NM_001100910	0.78	0.175	5095.4	653820	Homo sapiens	family with sequence similarity 72 member B(FAM72B)	FAM72B
NM_001100915	2.53	0.224	29.74	146212	Homo sapiens	potassium channel tetramerization domain containing 19(KCTD19)	KCTD19
NM_001100917	2.71	0.149	55.01	144448	Homo sapiens	tetraspanin 19(TSPAN19)	TSPAN19
NM_001101320	0.82	0.478	209.77	647174	Homo sapiens	serpin family E member 3(SERPINE3)	SERPINE3
NM_001101338	0.48	0.624	3923.93	169834	Homo sapiens	zinc finger protein 883(ZNF883)	ZNF883
NM_001101341	4.22	0.347	18.69	253970	Homo sapiens	surfactant associated 3(SFTA3)	SFTA3
NM_001101654	0.22	0.657	4165.78	30827	Homo sapiens	CXXC finger protein 1(CXXC1)	CXXC1
NM_001101663	0.52	0.15	499.88	200030	Homo sapiens	neuroblastoma breakpoint family member 11(NBPF11)	NBPF11
NM_001101801	0.45	0.409	5218.15	51306	Homo sapiens	family with sequence similarity 13 member B(FAM13B)	FAM13B
NM_001102367	0.15	0.863	694.83	80017	Homo sapiens	chromosome 14 open reading frame 159(C14orf159)	c14orf159
NM_001102396	0.06	0.859	25665.68	80143	Homo sapiens	suppressor of IKBKE 1(SIKE1)	SIKE1
NM_001102397	1.77	0.0941	12173.07	10236	Homo sapiens	heterogeneous nuclear ribonucleoprotein R(HNRNPR)	HNRNPR
NM_001102398	0.58	0.0999	35015.96	10236	Homo sapiens	heterogeneous nuclear ribonucleoprotein R(HNRNPR)	HNRNPR
NM_001102399	0.52	0.126	35670.45	10236	Homo sapiens	heterogeneous nuclear ribonucleoprotein R(HNRNPR)	HNRNPR
NM_001102401	0.21	0.724	450.58	80185	Homo sapiens	TELO2 interacting protein 2(TTI2)	TTI2
NM_001102426	0.08	0.923	7145.89	11138	Homo sapiens	TBC1 domain family member 8(TBC1D8)	TBC1D8
NM_001102470	0.74	0.294	16.79	130	Homo sapiens	alcohol dehydrogenase 6 (class V)(ADH6)	ADH6
NM_001102562	1.19	0.506	14.34	441061	Homo sapiens	membrane associated ring-CH-type finger 11(MARCH11)	MARCH11
NM_001102595	0.61	0.311	6609.75	113878	Homo sapiens	deltex E3 ubiquitin ligase 2(DTX2)	DTX2
NM_001102597	0.63	0.734	2.76	125931	Homo sapiens	carcinoembryonic antigen related cell adhesion molecule 20(CEACAM20)	CEACAM20
NM_001102600	0.62	0.738	2.7	125931	Homo sapiens	carcinoembryonic antigen related cell adhesion molecule 20(CEACAM20)	CEACAM20
NM_001102601	0.37	0.72	120.44	126661	Homo sapiens	coiled-coil domain containing 163(CCDC163)	CCDC163
NM_001102608	4.09	0.354	268.75	131873	Homo sapiens	collagen type VI alpha 6 chain(COL6A6)	COL6A6
NM_001102610	0.15	0.778	1739.67	114791	Homo sapiens	tubulin gamma complex associated protein 5(TUBGCP5)	TUBGCP5
NM_001102653	0.51	0.177	23003.82	54726	Homo sapiens	OTU deubiquitinase 4(OTUD4)	OTUD4
NM_001102654	2.59	0.289	101.45	4908	Homo sapiens	neurotrophin 3(NTF3)	NTF3
NM_001102667	0.06	0.713	124.73	5685	Homo sapiens	proteasome subunit alpha 4(PSMA4)	PSMA4
NM_001102668	0.61	0.343	520.66	5685	Homo sapiens	proteasome subunit alpha 4(PSMA4)	PSMA4
NM_001102669	0.85	0.117	3242.73	22800	Homo sapiens	related RAS viral (r-ras) oncogene homolog 2(RRAS2)	RRAS2
NM_001103149	0.98	0.342	961.59	55228	Homo sapiens	paraneoplastic Ma antigen family like 1(PNMAL1)	PNMAL1
NM_001104	4.83	0.336	229.75	89	Homo sapiens	actinin alpha 3 (gene/pseudogene)(ACTN3)	ACTN3
NM_001104546	0.54	0.584	6691.18	10556	Homo sapiens	ribonuclease P/MRP subunit p30(RPP30)	RPP30
