From_left	Log2Ratio	p_value	MaxRPKM	ID	Species	GeneName	Symbol
NM_001895	1.28	0.0956	35509.37	1457	Homo sapiens	casein kinase 2 alpha 1(CSNK2A1)	CSNK2A1
NM_001901	7.52	0.0636	387464.67	1490	Homo sapiens	connective tissue growth factor(CTGF)	CTGF
NM_001902	1.47	0.113	1957.95	1491	Homo sapiens	cystathionine gamma-lyase(CTH)	CTH
NM_001906	1.42	0.292	3.31	1504	Homo sapiens	chymotrypsinogen B1(CTRB1)	CTRB1
NM_001910	2.28	0.214	3.68	1510	Homo sapiens	cathepsin E(CTSE)	CTSE
NM_001911	1.07	0.347	2.1	1511	Homo sapiens	cathepsin G(CTSG)	ctsg
NM_001912	3.86	0.11	74084.61	1514	Homo sapiens	cathepsin L(CTSL)	ctsl
NM_001920	10.76	0.343	12338.51	1634	Homo sapiens	decorin(DCN)	DCN
NM_001921	1.02	0.104	6209.75	1635	Homo sapiens	dCMP deaminase(DCTD)	DCTD
NM_001922	3.19	0.0764	9.06	1638	Homo sapiens	dopachrome tautomerase(DCT)	DCT
NM_001927	1.57	0.209	61	1674	Homo sapiens	desmin(DES)	DES
NM_001935	3.16	0.372	1243.6	1803	Homo sapiens	dipeptidyl peptidase 4(DPP4)	DPP4
NM_001937	5.15	0.191	35.41	1805	Homo sapiens	dermatopontin(DPT)	DPT
NM_001941	4.85	0.277	5784.7	1825	Homo sapiens	desmocollin 3(DSC3)	DSC3
NM_001946	1.73	0.186	29206.4	1848	Homo sapiens	dual specificity phosphatase 6(DUSP6)	DUSP6
NM_001948	1.86	0.182	4615.81	1854	Homo sapiens	deoxyuridine triphosphatase(DUT)	DUT
NM_001949	1.31	0.067	47195.04	1871	Homo sapiens	E2F transcription factor 3(E2F3)	E2F3
NM_001956	2.94	0.409	2036.08	1907	Homo sapiens	endothelin 2(EDN2)	EDN2
NM_001957	3.48	0.19	1176.65	1909	Homo sapiens	endothelin receptor type A(EDNRA)	EDNRA
NM_001971	1.18	0.347	2.26	1990	Homo sapiens	chymotrypsin like elastase family member 1(CELA1)	CELA1
NM_001972	2.85	0.161	21.37	1991	Homo sapiens	elastase, neutrophil expressed(ELANE)	ELANE
NM_001974	2.23	0.14	60.17	2015	Homo sapiens	adhesion G protein-coupled receptor E1(ADGRE1)	ADGRE1
NM_001975	1.13	0.159	12433.59	2026	Homo sapiens	enolase 2(ENO2)	ENO2
NM_001984	1.21	0.094	30790.26	2098	Homo sapiens	esterase D(ESD)	ESD
NM_001986	3.6	0.0889	2633.94	2118	Homo sapiens	ETS variant 4(ETV4)	ETV4
NM_001990	1.29	0.125	989.16	2140	Homo sapiens	EYA transcriptional coactivator and phosphatase 3(EYA3)	EYA3
NM_001993	5.17	0.173	21731.28	2152	Homo sapiens	coagulation factor III, tissue factor(F3)	F3
NM_001996	2.07	0.235	35779.27	2192	Homo sapiens	fibulin 1(FBLN1)	FBLN1
NM_001998	6.3	0.293	42032.7	2199	Homo sapiens	fibulin 2(FBLN2)	FBLN2
NM_001999	4.37	0.227	4737.78	2201	Homo sapiens	fibrillin 2(FBN2)	FBN2
NM_002000	6.14	0.333	70.36	2204	Homo sapiens	Fc fragment of IgA receptor(FCAR)	FCAR
NM_002004	1.1	0.0577	9161.53	2224	Homo sapiens	farnesyl diphosphate synthase(FDPS)	FDPS
NM_002006	7.59	0.115	85864	2247	Homo sapiens	fibroblast growth factor 2(FGF2)	FGF2
NM_002016	7.12	0.309	6732.61	2312	Homo sapiens	filaggrin(FLG)	FLG
NM_002017	7.6	0.216	909.32	2313	Homo sapiens	Fli-1 proto-oncogene, ETS transcription factor(FLI1)	FLI1
NM_002025	5.4	0.281	1074.06	2334	Homo sapiens	AF4/FMR2 family member 2(AFF2)	AFF2
NM_002026	5.13	0.217	28190	2335	Homo sapiens	fibronectin 1(FN1)	FN1
NM_002029	1.58	0.471	66.39	2357	Homo sapiens	formyl peptide receptor 1(FPR1)	FPR1
NM_002036	9.93	0.346	974.13	2532	Homo sapiens	atypical chemokine receptor 1 (Duffy blood group)(ACKR1)	ACKR1
NM_002038	1.08	0.559	17443.48	2537	Homo sapiens	interferon alpha inducible protein 6(IFI6)	IFI6
NM_002046	1.5	0.077	4617.37	2597	Homo sapiens	glyceraldehyde-3-phosphate dehydrogenase(GAPDH)	GAPDH
NM_002048	5.73	0.174	17354.8	2619	Homo sapiens	growth arrest specific 1(GAS1)	GAS1
NM_002053	5.39	0.159	19034.26	2633	Homo sapiens	guanylate binding protein 1(GBP1)	gbp1
NM_002054	3.09	0.202	8.53	2641	Homo sapiens	glucagon(GCG)	GCG
NM_002059	1.06	0.347	0.48	2689	Homo sapiens	growth hormone 2(GH2)	gh2
NM_002061	1.08	0.0996	37062.36	2730	Homo sapiens	glutamate-cysteine ligase modifier subunit(GCLM)	GCLM
NM_002062	1.6	0.149	16.92	2740	Homo sapiens	glucagon like peptide 1 receptor(GLP1R)	GLP1R
NM_002064	2.44	0.136	4213.26	2745	Homo sapiens	glutaredoxin(GLRX)	GLRX
NM_002068	6.19	0.219	6949.77	2769	Homo sapiens	G protein subunit alpha 15(GNA15)	GNA15
NM_002069	1.3	0.15	20545.28	2770	Homo sapiens	G protein subunit alpha i1(GNAI1)	GNAI1
NM_002071	2.64	0.359	446.98	2774	Homo sapiens	G protein subunit alpha L(GNAL)	GNAL
NM_002081	1.25	0.35	106993.96	2817	Homo sapiens	glypican 1(GPC1)	GPC1
NM_002090	8.84	0.0867	3616.21	2921	Homo sapiens	C-X-C motif chemokine ligand 3(CXCL3)	CXCL3
NM_002101	10.96	0.085	6268.84	2995	Homo sapiens	glycophorin C (Gerbich blood group)(GYPC)	GYPC
NM_002116	2.83	0.138	10106.17	3105	Homo sapiens	major histocompatibility complex, class I, A(HLA-A)	hla-a
NM_002117	1.75	0.279	1961.84	3107	Homo sapiens	major histocompatibility complex, class I, C(HLA-C)	HLA-C
NM_002118	1.89	0.434	97.9	3109	Homo sapiens	major histocompatibility complex, class II, DM beta(HLA-DMB)	HLA-DMB
NM_002119	1.7	0.465	92.31	3111	Homo sapiens	major histocompatibility complex, class II, DO alpha(HLA-DOA)	HLA-DOA
NM_002121	3.8	0.299	132.5	3115	Homo sapiens	major histocompatibility complex, class II, DP beta 1(HLA-DPB1)	HLA-DPB1
NM_002122	2.88	0.414	52.26	3117	Homo sapiens	major histocompatibility complex, class II, DQ alpha 1(HLA-DQA1)	hla-dqa1
NM_002127	1.47	0.229	891.19	3135	Homo sapiens	major histocompatibility complex, class I, G(HLA-G)	HLA-G
NM_002130	1.16	0.5	112308.42	3157	Homo sapiens	3-hydroxy-3-methylglutaryl-CoA synthase 1(HMGCS1)	HMGCS1
NM_002133	4.67	0.106	162144.64	3162	Homo sapiens	heme oxygenase 1(HMOX1)	HMOX1
NM_002138	1.4	0.0821	71792.03	3184	Homo sapiens	heterogeneous nuclear ribonucleoprotein D(HNRNPD)	HNRNPD
NM_002141	3.11	0.0883	1978.23	3201	Homo sapiens	homeobox A4(HOXA4)	HOXA4
NM_002146	2.47	0.218	671.85	3213	Homo sapiens	homeobox B3(HOXB3)	HOXB3
NM_002147	1.8	0.431	1819.06	3215	Homo sapiens	homeobox B5(HOXB5)	HOXB5
NM_002149	1.03	0.304	69700.31	3241	Homo sapiens	hippocalcin like 1(HPCAL1)	HPCAL1
NM_002150	1.97	0.411	109.34	3242	Homo sapiens	4-hydroxyphenylpyruvate dioxygenase(HPD)	HPD
NM_002160	7.26	0.0886	122094.47	3371	Homo sapiens	tenascin C(TNC)	TNC
NM_002164	8.22	0.343	299.14	3620	Homo sapiens	indoleamine 2,3-dioxygenase 1(IDO1)	IDO1
NM_002165	2.66	0.0537	35430.9	3397	Homo sapiens	inhibitor of DNA binding 1, HLH protein(ID1)	ID1
NM_002167	2.6	0.0744	70803.33	3399	Homo sapiens	inhibitor of DNA binding 3, HLH protein(ID3)	ID3
NM_002178	3.28	0.127	7164.55	3489	Homo sapiens	insulin like growth factor binding protein 6(IGFBP6)	IGFBP6
NM_002181	1.54	0.118	17.69	3549	Homo sapiens	indian hedgehog(IHH)	IHH
NM_002182	2.38	0.0809	12342.56	3556	Homo sapiens	interleukin 1 receptor accessory protein(IL1RAP)	IL1RAP
NM_002183	1.51	0.347	0.35	3563	Homo sapiens	interleukin 3 receptor subunit alpha(IL3RA)	IL3RA
NM_002185	9.26	0.168	4632.82	3575	Homo sapiens	interleukin 7 receptor(IL7R)	IL7R
NM_002189	2.56	0.302	997.21	3601	Homo sapiens	interleukin 15 receptor subunit alpha(IL15RA)	IL15RA
NM_002192	8.38	0.345	59834.67	3624	Homo sapiens	inhibin beta A subunit(INHBA)	INHBA
NM_002194	3.02	0.0606	4528.89	3628	Homo sapiens	inositol polyphosphate-1-phosphatase(INPP1)	INPP1
NM_002197	1.43	0.0777	52095.24	48	Homo sapiens	aconitase 1(ACO1)	ACO1
NM_002202	5.15	0.334	280.28	3670	Homo sapiens	ISL LIM homeobox 1(ISL1)	ISL1
NM_002205	5.56	0.179	240223.64	3678	Homo sapiens	integrin subunit alpha 5(ITGA5)	ITGA5
NM_002210	1.17	0.0562	68473.04	3685	Homo sapiens	integrin subunit alpha V(ITGAV)	ITGAV
NM_002214	1.6	0.462	3311.21	3696	Homo sapiens	integrin subunit beta 8(ITGB8)	ITGB8
NM_002217	2.06	0.443	31.14	3699	Homo sapiens	inter-alpha-trypsin inhibitor heavy chain 3(ITIH3)	ITIH3
NM_002232	1.57	0.347	2.97	3738	Homo sapiens	potassium voltage-gated channel subfamily A member 3(KCNA3)	KCNA3
NM_002235	1.54	0.552	2398.56	3742	Homo sapiens	potassium voltage-gated channel subfamily A member 6(KCNA6)	KCNA6
NM_002237	2.26	0.115	19884.75	3755	Homo sapiens	potassium voltage-gated channel modifier subfamily G member 1(KCNG1)	KCNG1
NM_002246	4.57	0.205	10141.4	3777	Homo sapiens	potassium two pore domain channel subfamily K member 3(KCNK3)	KCNK3
NM_002247	1.56	0.283	72633.76	3778	Homo sapiens	potassium calcium-activated channel subfamily M alpha 1(KCNMA1)	KCNMA1
NM_002249	3.98	0.302	422.73	3782	Homo sapiens	potassium calcium-activated channel subfamily N member 3(KCNN3)	KCNN3
NM_002250	1.52	0.26	7177.21	3783	Homo sapiens	potassium calcium-activated channel subfamily N member 4(KCNN4)	KCNN4
NM_002251	5.68	0.0515	275.13	3787	Homo sapiens	potassium voltage-gated channel modifier subfamily S member 1(KCNS1)	KCNS1
NM_002253	4.47	0.164	493.23	3791	Homo sapiens	kinase insert domain receptor(KDR)	KDR
NM_002254	1.1	0.16	12088.12	3797	Homo sapiens	kinesin family member 3C(KIF3C)	KIF3C
NM_002255	3.54	0.347	11.6	3805	Homo sapiens	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4(KIR2DL4)	KIR2DL4
NM_002256	5.38	0.313	2337.1	3814	Homo sapiens	KiSS-1 metastasis-suppressor(KISS1)	KISS1
NM_002260	1.5	0.541	157.15	3822	Homo sapiens	killer cell lectin like receptor C2(KLRC2)	KLRC2
NM_002261	1.92	0.49	13.37	3823	Homo sapiens	killer cell lectin like receptor C3(KLRC3)	KLRC3
NM_002262	1.73	0.359	35.23	3824	Homo sapiens	killer cell lectin like receptor D1(KLRD1)	KLRD1
NM_002270	2.13	0.0546	151438.86	3842	Homo sapiens	transportin 1(TNPO1)	TNPO1
NM_002279	4.08	0.297	125.98	3884	Homo sapiens	keratin 33B(KRT33B)	KRT33B
NM_002288	1.05	0.347	0.48	3904	Homo sapiens	leukocyte associated immunoglobulin like receptor 2(LAIR2)	LAIR2
NM_002290	4.02	0.26	3057.12	3910	Homo sapiens	laminin subunit alpha 4(LAMA4)	LAMA4
NM_002291	2.32	0.186	69066.8	3912	Homo sapiens	laminin subunit beta 1(LAMB1)	LAMB1
NM_002293	2.78	0.0818	366561.67	3915	Homo sapiens	laminin subunit gamma 1(LAMC1)	LAMC1
NM_002298	2.97	0.284	41296.53	3936	Homo sapiens	lymphocyte cytosolic protein 1(LCP1)	LCP1
NM_002309	5.56	0.0792	32839.86	3976	Homo sapiens	leukemia inhibitory factor(LIF)	LIF
NM_002317	9.14	0.114	631844.49	4015	Homo sapiens	lysyl oxidase(LOX)	LOX
NM_002318	9.38	0.0749	697226.11	4017	Homo sapiens	lysyl oxidase like 2(LOXL2)	LOXL2
NM_002332	3.43	0.198	144265.05	4035	Homo sapiens	LDL receptor related protein 1(LRP1)	LRP1
NM_002334	2.78	0.117	5136.82	4038	Homo sapiens	LDL receptor related protein 4(LRP4)	LRP4
NM_002338	8.91	0.182	481.04	4045	Homo sapiens	limbic system-associated membrane protein(LSAMP)	LSAMP
NM_002339	2.94	0.115	7.66	4046	Homo sapiens	lymphocyte-specific protein 1(LSP1)	LSP1
NM_002341	5.21	0.148	36.91	4050	Homo sapiens	lymphotoxin beta(LTB)	LTB
NM_002343	1.12	0.59	677.55	4057	Homo sapiens	lactotransferrin(LTF)	LTF
NM_002345	10.4	0.344	118034.44	4060	Homo sapiens	lumican(LUM)	LUM
NM_002348	1.12	0.347	2.18	4063	Homo sapiens	lymphocyte antigen 9(LY9)	LY9
NM_002364	3.87	0.371	1941.86	4113	Homo sapiens	MAGE family member B2(MAGEB2)	MAGEB2
NM_002374	2.05	0.146	8388.53	4133	Homo sapiens	microtubule associated protein 2(MAP2)	MAP2
NM_002379	2.66	0.205	381.31	4146	Homo sapiens	matrilin 1, cartilage matrix protein(MATN1)	MATN1
NM_002385	1.23	0.173	1480.03	4155	Homo sapiens	myelin basic protein(MBP)	MBP
NM_002397	5.75	0.184	1808.92	4208	Homo sapiens	myocyte enhancer factor 2C(MEF2C)	MEF2C
NM_002399	1.39	0.204	689.78	4212	Homo sapiens	Meis homeobox 2(MEIS2)	MEIS2
NM_002403	1.88	0.342	2637.25	4237	Homo sapiens	microfibrillar associated protein 2(MFAP2)	MFAP2
NM_002404	1.88	0.178	1964.53	4239	Homo sapiens	microfibrillar associated protein 4(MFAP4)	MFAP4
NM_002416	1.22	0.347	2.33	4283	Homo sapiens	C-X-C motif chemokine ligand 9(CXCL9)	CXCL9
NM_002421	9.31	0.319	27381.49	4312	Homo sapiens	matrix metallopeptidase 1(MMP1)	MMP1
NM_002422	8.54	0.0691	372.31	4314	Homo sapiens	matrix metallopeptidase 3(MMP3)	MMP3
NM_002423	1.13	0.532	23.16	4316	Homo sapiens	matrix metallopeptidase 7(MMP7)	MMP7
NM_002424	2.46	0.153	5.51	4317	Homo sapiens	matrix metallopeptidase 8(MMP8)	MMP8
NM_002425	6.08	0.342	415.75	4319	Homo sapiens	matrix metallopeptidase 10(MMP10)	MMP10
NM_002426	5.77	0.181	54.46	4321	Homo sapiens	matrix metallopeptidase 12(MMP12)	MMP12
NM_002429	1.53	0.398	2574.71	4327	Homo sapiens	matrix metallopeptidase 19(MMP19)	MMP19
NM_002430	1.28	0.509	5272.4	4330	Homo sapiens	MN1 proto-oncogene, transcriptional regulator(MN1)	MN1
NM_002436	3.26	0.0807	7232.89	4354	Homo sapiens	membrane palmitoylated protein 1(MPP1)	MPP1
NM_002438	3.7	0.248	13.04	4360	Homo sapiens	mannose receptor, C type 1(MRC1)	MRC1
NM_002438	5.11	0.194	34.64	4360	Homo sapiens	mannose receptor, C type 1(MRC1)	MRC1
NM_002445	2.89	0.181	39.6	4481	Homo sapiens	macrophage scavenger receptor 1(MSR1)	MSR1
NM_002448	1.68	0.195	1780.84	4487	Homo sapiens	msh homeobox 1(MSX1)	MSX1
NM_002454	1.59	0.0726	14911.19	4552	Homo sapiens	5-methyltetrahydrofolate-homocysteine methyltransferase reductase(MTRR)	MTRR
NM_002462	3.23	0.373	17967.56	4599	Homo sapiens	MX dynamin like GTPase 1(MX1)	MX1
NM_002463	2.68	0.408	1983.05	4600	Homo sapiens	MX dynamin like GTPase 2(MX2)	MX2
NM_002472	1.89	0.501	7.17	4626	Homo sapiens	myosin heavy chain 8(MYH8)	MYH8
NM_002473	2.19	0.069	1449680.8	4627	Homo sapiens	myosin heavy chain 9(MYH9)	MYH9
NM_002476	3.22	0.102	9.09	4635	Homo sapiens	myosin light chain 4(MYL4)	MYL4
NM_002478	3.59	0.173	12.03	4654	Homo sapiens	myogenic differentiation 1(MYOD1)	MYOD1
NM_002484	5.51	0.347	45.52	4682	Homo sapiens	nucleotide binding protein 1(NUBP1)	NUBP1
NM_002501	1.9	0.075	45552.95	4784	Homo sapiens	nuclear factor I X(NFIX)	NFIX
NM_002506	11.54	0.106	7119.5	4803	Homo sapiens	nerve growth factor(NGF)	NGF
NM_002508	8.43	0.145	2564.01	4811	Homo sapiens	nidogen 1(NID1)	NID1
NM_002510	1.48	0.361	13738.47	10457	Homo sapiens	glycoprotein nmb(GPNMB)	GPNMB
NM_002511	2.34	0.275	26.96	4829	Homo sapiens	neuromedin B receptor(NMBR)	NMBR
NM_002516	3.6	0.338	941.09	4858	Homo sapiens	NOVA alternative splicing regulator 2(NOVA2)	NOVA2
NM_002518	1.7	0.163	6517.72	4862	Homo sapiens	neuronal PAS domain protein 2(NPAS2)	NPAS2
NM_002521	8.62	0.346	2398.07	4879	Homo sapiens	natriuretic peptide B(NPPB)	nppb
NM_002522	4.33	0.0543	22102.52	4884	Homo sapiens	neuronal pentraxin 1(NPTX1)	NPTX1
NM_002523	7.47	0.348	25014.27	4885	Homo sapiens	neuronal pentraxin 2(NPTX2)	NPTX2
NM_002530	4.03	0.179	341.85	4916	Homo sapiens	neurotrophic receptor tyrosine kinase 3(NTRK3)	NTRK3
NM_002535	2.35	0.432	8133	4939	Homo sapiens	2'-5'-oligoadenylate synthetase 2(OAS2)	OAS2
NM_002542	1.69	0.0973	2186.21	4968	Homo sapiens	8-oxoguanine DNA glycosylase(OGG1)	OGG1
NM_002546	1.13	0.407	2309.04	4982	Homo sapiens	TNF receptor superfamily member 11b(TNFRSF11B)	TNFRSF11B
NM_002561	2.37	0.444	1965.88	5026	Homo sapiens	purinergic receptor P2X 5(P2RX5)	P2RX5
NM_002563	2.58	0.243	353.36	5028	Homo sapiens	purinergic receptor P2Y1(P2RY1)	p2ry1
NM_002575	6.06	0.335	2042.42	5055	Homo sapiens	serpin family B member 2(SERPINB2)	SERPINB2
NM_002581	7.26	0.125	23841.71	5069	Homo sapiens	pappalysin 1(PAPPA)	PAPPA
NM_002593	7.51	0.242	28761.23	5118	Homo sapiens	procollagen C-endopeptidase enhancer(PCOLCE)	PCOLCE
NM_002600	5.05	0.148	3009.99	5142	Homo sapiens	phosphodiesterase 4B(PDE4B)	PDE4B
NM_002603	2.41	0.0533	4503.28	5150	Homo sapiens	phosphodiesterase 7A(PDE7A)	PDE7A
NM_002609	11.17	0.341	20238.59	5159	Homo sapiens	platelet derived growth factor receptor beta(PDGFRB)	PDGFRB
NM_002610	1.02	0.106	13783.23	5163	Homo sapiens	pyruvate dehydrogenase kinase 1(PDK1)	PDK1
NM_002619	4.31	0.164	19.8	5196	Homo sapiens	platelet factor 4(PF4)	PF4
NM_002620	2.09	0.347	4.27	5197	Homo sapiens	platelet factor 4 variant 1(PF4V1)	PF4V1
NM_002632	4.1	0.182	297.53	5228	Homo sapiens	placental growth factor(PGF)	PGF
NM_002636	1.14	0.215	8751.86	5252	Homo sapiens	PHD finger protein 1(PHF1)	PHF1
NM_002639	3.15	0.402	10266.39	5268	Homo sapiens	serpin family B member 5(SERPINB5)	SERPINB5
NM_002640	3.89	0.0641	6524.17	5271	Homo sapiens	serpin family B member 8(SERPINB8)	SERPINB8
NM_002649	6.16	0.311	147.61	5294	Homo sapiens	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma(PIK3CG)	PIK3CG
NM_002655	3.48	0.0568	3848.09	5324	Homo sapiens	PLAG1 zinc finger(PLAG1)	PLAG1
NM_002656	5.84	0.173	740.16	5325	Homo sapiens	PLAG1 like zinc finger 1(PLAGL1)	PLAGL1
NM_002675	1.57	0.137	3310.74	5371	Homo sapiens	promyelocytic leukemia(PML)	PML
NM_002676	1.03	0.118	12257.45	5372	Homo sapiens	phosphomannomutase 1(PMM1)	PMM1
NM_002698	2.53	0.177	307.09	5452	Homo sapiens	POU class 2 homeobox 2(POU2F2)	POU2F2
NM_002701	2.67	0.266	139.85	5460	Homo sapiens	POU class 5 homeobox 1(POU5F1)	POU5F1
NM_002702	1.18	0.149	710.54	5463	Homo sapiens	POU class 6 homeobox 1(POU6F1)	POU6F1
NM_002708	1.25	0.0649	8106.1	5499	Homo sapiens	protein phosphatase 1 catalytic subunit alpha(PPP1CA)	PPP1CA
NM_002727	7.68	0.0735	72639.36	5552	Homo sapiens	serglycin(SRGN)	SRGN
NM_002728	7.52	0.347	183.55	5553	Homo sapiens	proteoglycan 2, pro eosinophil major basic protein(PRG2)	PRG2
NM_002729	2.47	0.227	2646.86	3087	Homo sapiens	hematopoietically expressed homeobox(HHEX)	HHEX
NM_002742	2.36	0.163	5670.76	5587	Homo sapiens	protein kinase D1(PRKD1)	PRKD1
NM_002756	1.04	0.186	2588.05	5606	Homo sapiens	mitogen-activated protein kinase kinase 3(MAP2K3)	MAP2K3
NM_002771	8.32	0.288	535.77	5646	Homo sapiens	protease, serine 3(PRSS3)	PRSS3
NM_002772	9.97	0.334	18506.31	5651	Homo sapiens	transmembrane protease, serine 15(TMPRSS15)	TMPRSS15
NM_002781	9.14	0.313	3013.61	5673	Homo sapiens	pregnancy specific beta-1-glycoprotein 5(PSG5)	PSG5
NM_002820	2.73	0.158	628.69	5744	Homo sapiens	parathyroid hormone like hormone(PTHLH)	PTHLH
NM_002821	1.05	0.103	42096.15	5754	Homo sapiens	protein tyrosine kinase 7 (inactive)(PTK7)	PTK7
NM_002825	8.12	0.145	5007.33	5764	Homo sapiens	pleiotrophin(PTN)	PTN
NM_002828	1.75	0.0647	12030.48	5771	Homo sapiens	protein tyrosine phosphatase, non-receptor type 2(PTPN2)	PTPN2
NM_002836	1.02	0.234	784.2	5786	Homo sapiens	protein tyrosine phosphatase, receptor type A(PTPRA)	PTPRA
NM_002838	4.48	0.209	21.04	5788	Homo sapiens	protein tyrosine phosphatase, receptor type C(PTPRC)	PTPRC
NM_002839	6.27	0.154	738.19	5789	Homo sapiens	protein tyrosine phosphatase, receptor type D(PTPRD)	PTPRD
NM_002841	3.29	0.0886	5203.62	5793	Homo sapiens	protein tyrosine phosphatase, receptor type G(PTPRG)	PTPRG
NM_002842	4.57	0.0737	7420.79	5794	Homo sapiens	protein tyrosine phosphatase, receptor type H(PTPRH)	PTPRH
NM_002845	3.73	0.152	41758.74	5797	Homo sapiens	protein tyrosine phosphatase, receptor type M(PTPRM)	PTPRM
NM_002846	6.45	0.337	591.57	5798	Homo sapiens	protein tyrosine phosphatase, receptor type N(PTPRN)	PTPRN
NM_002847	1.01	0.594	248.49	5799	Homo sapiens	protein tyrosine phosphatase, receptor type N2(PTPRN2)	PTPRN2
NM_002848	1.38	0.406	24.69	5800	Homo sapiens	protein tyrosine phosphatase, receptor type O(PTPRO)	PTPRO
NM_002850	1.66	0.05	2405.49	5802	Homo sapiens	protein tyrosine phosphatase, receptor type S(PTPRS)	PTPRS
NM_002851	5.06	0.243	392.67	5803	Homo sapiens	protein tyrosine phosphatase, receptor type Z1(PTPRZ1)	PTPRZ1
NM_002852	8.83	0.182	46396.32	5806	Homo sapiens	pentraxin 3(PTX3)	PTX3
NM_002867	5.21	0.0826	4562.53	5865	Homo sapiens	RAB3B, member RAS oncogene family(RAB3B)	RAB3B
NM_002872	3.34	0.154	21163.7	5880	Homo sapiens	ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2)(RAC2)	RAC2
NM_002895	1.17	0.184	17696.26	5933	Homo sapiens	RB transcriptional corepressor like 1(RBL1)	RBL1
NM_002898	1.63	0.095	35007.67	5939	Homo sapiens	RNA binding motif single stranded interacting protein 2(RBMS2)	RBMS2
NM_002899	1.04	0.594	1571.58	5947	Homo sapiens	retinol binding protein 1(RBP1)	RBP1
NM_002919	1.07	0.146	301.85	5991	Homo sapiens	regulatory factor X3(RFX3)	RFX3
NM_002939	1.81	0.138	9644.09	6050	Homo sapiens	ribonuclease/angiogenin inhibitor 1(RNH1)	RNH1
NM_002944	8.59	0.297	12988.88	6098	Homo sapiens	ROS proto-oncogene 1, receptor tyrosine kinase(ROS1)	ROS1
NM_002954	1.34	0.0801	903.83	6233	Homo sapiens	ribosomal protein S27a(RPS27A)	RPS27A
NM_002960	6.68	0.0684	1284.39	6274	Homo sapiens	S100 calcium binding protein A3(S100A3)	S100A3
NM_002961	2.17	0.152	10318.46	6275	Homo sapiens	S100 calcium binding protein A4(S100A4)	S100A4
NM_002962	2.46	0.149	75.54	6276	Homo sapiens	S100 calcium binding protein A5(S100A5)	S100A5
NM_002968	4.42	0.19	51.54	6299	Homo sapiens	spalt like transcription factor 1(SALL1)	SALL1
NM_002977	4.68	0.111	1736.55	6335	Homo sapiens	sodium voltage-gated channel alpha subunit 9(SCN9A)	SCN9A
NM_002982	7.94	0.294	3083.7	6347	Homo sapiens	C-C motif chemokine ligand 2(CCL2)	CCL2
NM_002986	2.15	0.347	4.44	6356	Homo sapiens	C-C motif chemokine ligand 11(CCL11)	CCL11
NM_002993	9.35	0.339	650.37	6372	Homo sapiens	C-X-C motif chemokine ligand 6(CXCL6)	CXCL6
NM_002994	9.84	0.339	43075.8	6374	Homo sapiens	C-X-C motif chemokine ligand 5(CXCL5)	CXCL5
NM_003004	1.9	0.216	13968.9	6398	Homo sapiens	secreted and transmembrane 1(SECTM1)	SECTM1
NM_003006	3.85	0.129	62.47	6404	Homo sapiens	selectin P ligand(SELPLG)	SELPLG
NM_003012	2.83	0.406	12873.17	6422	Homo sapiens	secreted frizzled related protein 1(SFRP1)	SFRP1
NM_003013	13.97	0.281	16014.01	6423	Homo sapiens	secreted frizzled related protein 2(SFRP2)	SFRP2
NM_003020	5.72	0.233	2269.16	6447	Homo sapiens	secretogranin V(SCG5)	SCG5
NM_003042	1.83	0.245	39.34	6529	Homo sapiens	solute carrier family 6 member 1(SLC6A1)	SLC6A1
NM_003043	1.27	0.108	53619.73	6533	Homo sapiens	solute carrier family 6 member 6(SLC6A6)	SLC6A6
NM_003053	1.23	0.347	0.43	6570	Homo sapiens	solute carrier family 18 member A1(SLC18A1)	SLC18A1
NM_003055	6.18	0.347	72.69	6572	Homo sapiens	solute carrier family 18 member A3(SLC18A3)	SLC18A3
NM_003057	1.3	0.129	98.2	6580	Homo sapiens	solute carrier family 22 member 1(SLC22A1)	SLC22A1
NM_003062	5.76	0.0661	3539.13	6586	Homo sapiens	slit guidance ligand 3(SLIT3)	SLIT3
NM_003063	1.13	0.431	18.31	6588	Homo sapiens	sarcolipin(SLN)	SLN
NM_003072	1.9	0.055	17631.39	6597	Homo sapiens	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4(SMARCA4)	SMARCA4
NM_003078	1.07	0.233	2380.1	6604	Homo sapiens	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3(SMARCD3)	SMARCD3
NM_003081	2.59	0.159	152.36	6616	Homo sapiens	synaptosome associated protein 25(SNAP25)	SNAP25
NM_003082	3.27	0.106	55351.56	6617	Homo sapiens	small nuclear RNA activating complex polypeptide 1(SNAPC1)	SNAPC1
